,Unnamed: 0,Latitude_x,Longitude_x,index_x,join_key,Latitude_y,Longitude_y,index_y,euclidean_distance,coordinate_pair,distance,duration,centroid_name,MRT_Name
94,91,1.3069895284265052,103.85441914432418,201,A,1.296861686,103.8506674,90,1.2009129875813571,"coordinate_pair(lat_x=1.3069895284265052, lon_x=103.85441914432418, lat_y=1.296861686, lon_y=103.8506674)",1.519,10.616666666666667,52 CHITTY ROAD,BRAS BASAH MRT STATION
95,95,1.3625673459624987,103.8350983802501,258,A,1.363846766,103.8338992,154,0.1949604153940682,"coordinate_pair(lat_x=1.3625673459624987, lon_x=103.8350983802501, lat_y=1.363846766, lon_y=103.8338992)",0.281,1.9166666666666667,MULTI STOREY CAR PARK,BRIGHT HILL MRT STATION
96,95,1.3614882756558435,103.83389524273204,217,A,1.363846766,103.8338992,154,0.2622525297589212,"coordinate_pair(lat_x=1.3614882756558435, lon_x=103.83389524273204, lat_y=1.363846766, lon_y=103.8338992)",0.586,3.65,FULTON HILL,BRIGHT HILL MRT STATION
97,96,1.3628534456442782,103.8295954046441,66,A,1.363846766,103.8338992,154,0.4910090752928142,"coordinate_pair(lat_x=1.3628534456442782, lon_x=103.8295954046441, lat_y=1.363846766, lon_y=103.8338992)",1.513,9.35,FABER GARDEN,BRIGHT HILL MRT STATION
98,96,1.358578531558104,103.8312574689162,142,A,1.363846766,103.8338992,154,0.6552872695274476,"coordinate_pair(lat_x=1.358578531558104, lon_x=103.8312574689162, lat_y=1.363846766, lon_y=103.8338992)",0.754,4.6,SIN MING COURT,BRIGHT HILL MRT STATION
99,97,1.369073774162889,103.83737359314524,43,A,1.363846766,103.8338992,154,0.6978414763421863,"coordinate_pair(lat_x=1.3690737741628887, lon_x=103.83737359314524, lat_y=1.363846766, lon_y=103.8338992)",2.928,17.983333333333334,KEBUN BARU PALM VIEW,BRIGHT HILL MRT STATION
100,100,1.380916573868064,103.89269308774468,175,A,1.38287002,103.8931226,114,0.2223988953382133,"coordinate_pair(lat_x=1.380916573868064, lon_x=103.89269308774468, lat_y=1.38287002, lon_y=103.8931226)",0.226,1.4166666666666667,JEWEL @ BUANGKOK,BUANGKOK MRT STATION
101,100,1.3833032291361167,103.89545404394303,108,A,1.38287002,103.8931226,114,0.2636078364444716,"coordinate_pair(lat_x=1.3833032291361167, lon_x=103.89545404394303, lat_y=1.38287002, lon_y=103.8931226)",0.583,3.8333333333333335,NORTH VISTA PRIMARY SCHOOL,BUANGKOK MRT STATION
102,101,1.3796252471299175,103.8906124812944,252,A,1.38287002,103.8931226,114,0.4561105002626003,"coordinate_pair(lat_x=1.3796252471299175, lon_x=103.8906124812944, lat_y=1.38287002, lon_y=103.8931226)",1.671,10.7,557 HOUGANG STREET 51,BUANGKOK MRT STATION
103,102,1.3876362125316877,103.89230308539994,139,A,1.38287002,103.8931226,114,0.5377490917056986,"coordinate_pair(lat_x=1.3876362125316875, lon_x=103.89230308539994, lat_y=1.38287002, lon_y=103.8931226)",0.881,5.583333333333333,MULTI STOREY CAR PARK,BUANGKOK MRT STATION
104,103,1.3875054447710005,103.89694162515364,68,A,1.38287002,103.8931226,114,0.6677585674178483,"coordinate_pair(lat_x=1.3875054447710005, lon_x=103.89694162515364, lat_y=1.38287002, lon_y=103.8931226)",1.053,6.733333333333333,COMPASSVALE PLACE,BUANGKOK MRT STATION
105,105,1.2979025506259088,103.856830991058,115,A,1.300465085,103.8557067,100,0.3111464337734098,"coordinate_pair(lat_x=1.2979025506259088, lon_x=103.856830991058, lat_y=1.300465085, lon_y=103.8557067)",0.565,3.816666666666667,2 LIANG SEAH STREET,BUGIS MRT STATION
106,105,1.3001754928952325,103.85261752754148,125,A,1.300465085,103.8557067,100,0.3449182694275586,"coordinate_pair(lat_x=1.3001754928952323, lon_x=103.85261752754148, lat_y=1.300465085, lon_y=103.8557067)",0.506,3.5,FORTUNE CENTRE,BUGIS MRT STATION
107,106,1.3069895284265052,103.85441914432418,201,A,1.300465085,103.8557067,100,0.7394697001040502,"coordinate_pair(lat_x=1.3069895284265052, lon_x=103.85441914432418, lat_y=1.300465085, lon_y=103.8557067)",1.046,7.216666666666667,52 CHITTY ROAD,BUGIS MRT STATION
108,106,1.3027162422524157,103.84837247621884,147,A,1.300465085,103.8557067,100,0.8528788068416426,"coordinate_pair(lat_x=1.3027162422524157, lon_x=103.84837247621884, lat_y=1.300465085, lon_y=103.8557067)",1.074,6.583333333333333,11 UPPER WILKIE ROAD,BUGIS MRT STATION
109,107,1.305827281281948,103.8623129166334,98,A,1.300465085,103.8557067,100,0.9459589387250872,"coordinate_pair(lat_x=1.305827281281948, lon_x=103.86231291663341, lat_y=1.300465085, lon_y=103.8557067)",1.161,7.416666666666667,CRAWFORD LANE,BUGIS MRT STATION
110,110,1.348189034486812,103.7513324699828,46,A,1.349033312,103.7495665,41,0.2176050058168889,"coordinate_pair(lat_x=1.348189034486812, lon_x=103.7513324699828, lat_y=1.349033312, lon_y=103.7495665)",0.706,4.716666666666667,644A BUKIT BATOK CENTRAL,BUKIT BATOK MRT STATION
111,111,1.3503717236066928,103.74588045392116,92,A,1.349033312,103.7495665,41,0.4359457056535206,"coordinate_pair(lat_x=1.3503717236066928, lon_x=103.74588045392116, lat_y=1.349033312, lon_y=103.7495665)",0.734,5.066666666666666,132 BUKIT BATOK WEST AVENUE 6,BUKIT BATOK MRT STATION
112,112,1.3464473757208313,103.7434977674945,153,A,1.349033312,103.7495665,41,0.7333489302098267,"coordinate_pair(lat_x=1.3464473757208313, lon_x=103.7434977674945, lat_y=1.349033312, lon_y=103.7495665)",1.792,11.583333333333334,183 BUKIT BATOK WEST AVENUE 8,BUKIT BATOK MRT STATION
113,113,1.349874397888229,103.75674484430944,151,A,1.349033312,103.7495665,41,0.8034360475076313,"coordinate_pair(lat_x=1.349874397888229, lon_x=103.75674484430944, lat_y=1.349033312, lon_y=103.7495665)",3.211,20.4,GOMBAK VIEW,BUKIT BATOK MRT STATION
114,114,1.3568611604325012,103.75033566388204,273,A,1.349033312,103.7495665,41,0.8746065518468887,"coordinate_pair(lat_x=1.3568611604325012, lon_x=103.75033566388203, lat_y=1.349033312, lon_y=103.7495665)",1.509,9.616666666666667,526 BUKIT BATOK STREET 51,BUKIT BATOK MRT STATION
115,115,1.3568611604325012,103.75033566388204,273,A,1.358611591,103.7517909,45,0.2530883090855063,"coordinate_pair(lat_x=1.3568611604325012, lon_x=103.75033566388203, lat_y=1.358611591, lon_y=103.7517909)",0.563,3.5166666666666666,526 BUKIT BATOK STREET 51,BUKIT GOMBAK MRT STATION
116,116,1.3627951542605017,103.75072037426068,178,A,1.358611591,103.7517909,45,0.480171323690678,"coordinate_pair(lat_x=1.3627951542605015, lon_x=103.75072037426067, lat_y=1.358611591, lon_y=103.7517909)",1.135,7.433333333333334,345 BUKIT BATOK STREET 34,BUKIT GOMBAK MRT STATION
117,117,1.3626193754768163,103.74593959900368,2,A,1.358611591,103.7517909,45,0.7884712653896858,"coordinate_pair(lat_x=1.3626193754768163, lon_x=103.74593959900368, lat_y=1.358611591, lon_y=103.7517909)",1.701,10.8,420 BUKIT BATOK WEST AVENUE 2,BUKIT GOMBAK MRT STATION
118,115,1.359130832295088,103.75997516339044,199,A,1.358611591,103.7517909,45,0.911622838232922,"coordinate_pair(lat_x=1.359130832295088, lon_x=103.75997516339044, lat_y=1.358611591, lon_y=103.7517909)",2.69,16.533333333333335,HILLVIEW GARDEN ESTATE,BUKIT GOMBAK MRT STATION
119,116,1.35448982679601,103.75915285931356,47,A,1.358611591,103.7517909,45,0.9379805109360404,"coordinate_pair(lat_x=1.35448982679601, lon_x=103.75915285931357, lat_y=1.358611591, lon_y=103.7517909)",2.065,12.683333333333334,HILLVIEW VILLAS,BUKIT GOMBAK MRT STATION
120,120,1.3817355029867255,103.7630425379742,221,A,1.377926946,103.7631029,132,0.4235453696200291,"coordinate_pair(lat_x=1.3817355029867255, lon_x=103.76304253797421, lat_y=1.377926946, lon_y=103.7631029)",0.624,3.8333333333333335,PANSHAN GROVE,BUKIT PANJANG LRT STATION
121,121,1.377157412896861,103.76738624176596,111,A,1.377926946,103.7631029,132,0.4837758179811028,"coordinate_pair(lat_x=1.377157412896861, lon_x=103.76738624176596, lat_y=1.377926946, lon_y=103.7631029)",0.508,3.05,109 GANGSA ROAD,BUKIT PANJANG LRT STATION
122,120,1.3767472793248037,103.75875881652516,99,A,1.377926946,103.7631029,132,0.5003990581785991,"coordinate_pair(lat_x=1.3767472793248035, lon_x=103.75875881652516, lat_y=1.377926946, lon_y=103.7631029)",1.214,7.566666666666666,PHOENIX HEIGHTS,BUKIT PANJANG LRT STATION
123,121,1.3718599491208627,103.76560193175244,211,A,1.377926946,103.7631029,132,0.7295778295083741,"coordinate_pair(lat_x=1.3718599491208627, lon_x=103.76560193175244, lat_y=1.377926946, lon_y=103.7631029)",1.21,9.416666666666666,HAZEL PARK TERRACE,BUKIT PANJANG LRT STATION
124,122,1.3793761609541042,103.75658225860484,251,A,1.377926946,103.7631029,132,0.7425488254334291,"coordinate_pair(lat_x=1.3793761609541042, lon_x=103.75658225860484, lat_y=1.377926946, lon_y=103.7631029)",1.076,7.066666666666666,157 JALAN TECK WHYE,BUKIT PANJANG LRT STATION
125,125,1.3817355029867255,103.7630425379742,221,A,1.379561212,103.7611889,74,0.3176658321781551,"coordinate_pair(lat_x=1.3817355029867255, lon_x=103.76304253797421, lat_y=1.379561212, lon_y=103.7611889)",0.404,2.4833333333333334,PANSHAN GROVE,BUKIT PANJANG MRT STATION
126,125,1.3767472793248037,103.75875881652516,99,A,1.379561212,103.7611889,74,0.4133716356346221,"coordinate_pair(lat_x=1.3767472793248035, lon_x=103.75875881652516, lat_y=1.379561212, lon_y=103.7611889)",0.841,5.2,PHOENIX HEIGHTS,BUKIT PANJANG MRT STATION
127,126,1.3793761609541042,103.75658225860484,251,A,1.379561212,103.7611889,74,0.5124999382246027,"coordinate_pair(lat_x=1.3793761609541042, lon_x=103.75658225860484, lat_y=1.379561212, lon_y=103.7611889)",0.703,4.7,157 JALAN TECK WHYE,BUKIT PANJANG MRT STATION
128,127,1.3860395324405113,103.76018649582376,13,A,1.379561212,103.7611889,74,0.7289237918297821,"coordinate_pair(lat_x=1.3860395324405113, lon_x=103.76018649582376, lat_y=1.379561212, lon_y=103.7611889)",0.928,6.0,SENJA GRAND,BUKIT PANJANG MRT STATION
129,128,1.377157412896861,103.76738624176596,111,A,1.379561212,103.7611889,74,0.7389492451148172,"coordinate_pair(lat_x=1.377157412896861, lon_x=103.76738624176596, lat_y=1.379561212, lon_y=103.7611889)",1.303,8.3,109 GANGSA ROAD,BUKIT PANJANG MRT STATION
130,130,1.308622750600233,103.79401320563068,110,A,1.307223708,103.7902535,102,0.4459643285136547,"coordinate_pair(lat_x=1.308622750600233, lon_x=103.79401320563068, lat_y=1.307223708, lon_y=103.7902535)",0.73,4.683333333333334,HOLLAND VISTA,BUONA VISTA MRT STATION
131,131,1.31029504759364,103.78690061007192,239,A,1.307223708,103.7902535,102,0.5055290352125472,"coordinate_pair(lat_x=1.31029504759364, lon_x=103.78690061007192, lat_y=1.307223708, lon_y=103.7902535)",0.907,5.8,18 GHIM MOH ROAD,BUONA VISTA MRT STATION
132,132,1.3057662989339631,103.7833262606836,70,A,1.307223708,103.7902535,102,0.7869407144573256,"coordinate_pair(lat_x=1.3057662989339631, lon_x=103.7833262606836, lat_y=1.307223708, lon_y=103.7902535)",1.424,8.766666666666667,DOVER PARKVIEW,BUONA VISTA MRT STATION
133,130,1.3153688683410698,103.79280701844966,274,A,1.307223708,103.7902535,102,0.9491428464202768,"coordinate_pair(lat_x=1.3153688683410698, lon_x=103.79280701844966, lat_y=1.307223708, lon_y=103.7902535)",1.286,7.983333333333333,OEI TIONG HAM PARK,BUONA VISTA MRT STATION
134,131,1.3134245789821215,103.7837207588084,140,A,1.307223708,103.7902535,102,1.0014039509004449,"coordinate_pair(lat_x=1.3134245789821215, lon_x=103.78372075880839, lat_y=1.307223708, lon_y=103.7902535)",1.523,9.666666666666666,HENRY PARK,BUONA VISTA MRT STATION
135,135,1.3360059311304937,103.8446622541132,231,A,1.337245613,103.8401618,137,0.5189346748190196,"coordinate_pair(lat_x=1.3360059311304935, lon_x=103.8446622541132, lat_y=1.337245613, lon_y=103.8401618)",1.089,7.066666666666666,THE PEAK @ TOA PAYOH,CALDECOTT MRT STATION
136,135,1.343478766334432,103.83813400028416,267,A,1.337245613,103.8401618,137,0.7288309806046465,"coordinate_pair(lat_x=1.3434787663344319, lon_x=103.83813400028416, lat_y=1.337245613, lon_y=103.8401618)",1.235,8.583333333333334,WESTLAKE GARDENS,CALDECOTT MRT STATION
137,136,1.3378191303565314,103.83349260151952,111,A,1.337245613,103.8401618,137,0.7441167162918447,"coordinate_pair(lat_x=1.3378191303565314, lon_x=103.83349260151952, lat_y=1.337245613, lon_y=103.8401618)",0.976,6.016666666666667,ANDREW ROAD,CALDECOTT MRT STATION
138,136,1.340246889111359,103.84736998160729,127,A,1.337245613,103.8401618,137,0.8680128333176211,"coordinate_pair(lat_x=1.340246889111359, lon_x=103.84736998160729, lat_y=1.337245613, lon_y=103.8401618)",1.143,7.216666666666667,BRADDELL HOUSE,CALDECOTT MRT STATION
139,137,1.3297069361967426,103.84379383324404,236,A,1.337245613,103.8401618,137,0.9304309444567116,"coordinate_pair(lat_x=1.3297069361967426, lon_x=103.84379383324404, lat_y=1.337245613, lon_y=103.8401618)",1.42,9.083333333333334,PAN ISLAND EXPRESSWAY,CALDECOTT MRT STATION
140,140,1.4452151368879849,103.83174594896865,94,A,1.443076641,103.8297026,157,0.3288398473149771,"coordinate_pair(lat_x=1.4452151368879849, lon_x=103.83174594896865, lat_y=1.443076641, lon_y=103.8297026)",0.755,4.883333333333334,EASTWAVE @ CANBERRA,CANBERRA MRT STATION
141,140,1.4427103141569004,103.82493752346971,7,A,1.443076641,103.8297026,157,0.5312482674748858,"coordinate_pair(lat_x=1.4427103141569004, lon_x=103.82493752346971, lat_y=1.443076641, lon_y=103.8297026)",2.602,16.816666666666666,THE NAUTICAL,CANBERRA MRT STATION
142,141,1.4387862182555462,103.82696331794833,178,A,1.443076641,103.8297026,157,0.5659663231735564,"coordinate_pair(lat_x=1.4387862182555462, lon_x=103.82696331794833, lat_y=1.443076641, lon_y=103.8297026)",2.884,18.716666666666665,SEMBAWANG SPRINGS ESTATE,CANBERRA MRT STATION
143,141,1.4493843568873743,103.83189862987246,224,A,1.443076641,103.8297026,157,0.7426518853371299,"coordinate_pair(lat_x=1.4493843568873743, lon_x=103.83189862987246, lat_y=1.443076641, lon_y=103.8297026)",1.857,11.7,EASTBROOK @ CANBERRA,CANBERRA MRT STATION
144,142,1.4511564817941451,103.82976088884128,264,A,1.443076641,103.8297026,157,0.8984606680335273,"coordinate_pair(lat_x=1.4511564817941451, lon_x=103.82976088884128, lat_y=1.443076641, lon_y=103.8297026)",1.317,8.316666666666666,CANBERRA STREET,CANBERRA MRT STATION
145,145,1.3718599491208627,103.76560193175244,211,A,1.369815449,103.7644392,75,0.2615126935942224,"coordinate_pair(lat_x=1.3718599491208627, lon_x=103.76560193175244, lat_y=1.369815449, lon_y=103.7644392)",0.577,3.683333333333333,HAZEL PARK TERRACE,CASHEW MRT STATION
146,146,1.3712407605365216,103.76918070552864,104,A,1.369815449,103.7644392,75,0.5503927203309766,"coordinate_pair(lat_x=1.3712407605365216, lon_x=103.76918070552865, lat_y=1.369815449, lon_y=103.7644392)",0.913,5.966666666666667,CASHEW VILLAS,CASHEW MRT STATION
147,147,1.3673933694733629,103.76939752286108,246,A,1.369815449,103.7644392,75,0.6134636296145035,"coordinate_pair(lat_x=1.3673933694733627, lon_x=103.76939752286108, lat_y=1.369815449, lon_y=103.7644392)",1.639,10.583333333333334,CHESTNUT-VILLE,CASHEW MRT STATION
148,145,1.377157412896861,103.76738624176596,111,A,1.369815449,103.7644392,75,0.8796671275522143,"coordinate_pair(lat_x=1.377157412896861, lon_x=103.76738624176596, lat_y=1.369815449, lon_y=103.7644392)",1.498,9.033333333333331,109 GANGSA ROAD,CASHEW MRT STATION
149,148,1.3717191433823752,103.77305757910308,35,A,1.369815449,103.7644392,75,0.9811527090540524,"coordinate_pair(lat_x=1.3717191433823752, lon_x=103.77305757910308, lat_y=1.369815449, lon_y=103.7644392)",1.409,8.683333333333334,MERA GARDENS,CASHEW MRT STATION
150,150,1.3637175542882891,103.97281056163416,128,A,1.357478974,103.9878836,38,1.8134943968143555,"coordinate_pair(lat_x=1.3637175542882891, lon_x=103.97281056163416, lat_y=1.357478974, lon_y=103.9878836)",5.313,32.9,TOH ESTATE,CHANGI AIRPORT MRT STATION
151,151,1.361132977942751,103.96859150403844,18,A,1.357478974,103.9878836,38,2.182729129282941,"coordinate_pair(lat_x=1.361132977942751, lon_x=103.96859150403844, lat_y=1.357478974, lon_y=103.9878836)",4.743,29.48333333333333,AVILA TERRACE,CHANGI AIRPORT MRT STATION
152,152,1.355513464241288,103.9665754354028,261,A,1.357478974,103.9878836,38,2.378757221495295,"coordinate_pair(lat_x=1.355513464241288, lon_x=103.9665754354028, lat_y=1.357478974, lon_y=103.9878836)",3.949,24.28333333333333,HEDGES PARK CONDOMINIUM,CHANGI AIRPORT MRT STATION
153,153,1.3631559154305115,103.96577081570608,269,A,1.357478974,103.9878836,38,2.537894349874408,"coordinate_pair(lat_x=1.3631559154305115, lon_x=103.96577081570608, lat_y=1.357478974, lon_y=103.9878836)",5.541,34.583333333333336,LOYANG VILLAS,CHANGI AIRPORT MRT STATION
154,150,1.365527974839832,103.96192213040476,130,A,1.357478974,103.9878836,38,3.0215649597347736,"coordinate_pair(lat_x=1.365527974839832, lon_x=103.96192213040476, lat_y=1.357478974, lon_y=103.9878836)",5.53,34.1,WHITE SANDS PRIMARY SCHOOL,CHANGI AIRPORT MRT STATION
155,155,1.3929355444866551,103.89280301499218,49,A,1.396277633,103.8937972,49,0.3877080880969166,"coordinate_pair(lat_x=1.3929355444866551, lon_x=103.89280301499218, lat_y=1.396277633, lon_y=103.8937972)",0.683,4.416666666666667,323 SENGKANG EAST WAY,CHENG LIM LRT STATION
156,156,1.3972161999295154,103.89739902698456,200,A,1.396277633,103.8937972,49,0.4137640372333804,"coordinate_pair(lat_x=1.3972161999295154, lon_x=103.89739902698456, lat_y=1.396277633, lon_y=103.8937972)",1.059,7.833333333333333,COMPASSVALE LODGE,CHENG LIM LRT STATION
157,157,1.3971279983150324,103.88919346188892,244,A,1.396277633,103.8937972,49,0.5204223553224062,"coordinate_pair(lat_x=1.3971279983150324, lon_x=103.88919346188892, lat_y=1.396277633, lon_y=103.8937972)",0.523,3.1333333333333333,FARMWAY LRT STATION,CHENG LIM LRT STATION
158,158,1.3929504243557125,103.89859379170105,243,A,1.396277633,103.8937972,49,0.6489820328212785,"coordinate_pair(lat_x=1.3929504243557125, lon_x=103.89859379170105, lat_y=1.396277633, lon_y=103.8937972)",0.806,4.9,MULTI STOREY CAR PARK,CHENG LIM LRT STATION
159,159,1.4021416943464815,103.89272023174956,5,A,1.396277633,103.8937972,49,0.6629529231471075,"coordinate_pair(lat_x=1.4021416943464815, lon_x=103.89272023174956, lat_y=1.396277633, lon_y=103.8937972)",24.751,153.0,MATILDA EDGE,CHENG LIM LRT STATION
160,160,1.2855382001095763,103.84177430019191,51,A,1.284223919,103.8451438,104,0.4020762278349433,"coordinate_pair(lat_x=1.2855382001095763, lon_x=103.84177430019191, lat_y=1.284223919, lon_y=103.8451438)",1.16,8.516666666666667,PEARL'S HILL CARE HOME,CHINATOWN MRT STATION
161,160,1.2820690443978917,103.84846956995324,202,A,1.284223919,103.8451438,104,0.4405716971748661,"coordinate_pair(lat_x=1.2820690443978917, lon_x=103.84846956995324, lat_y=1.284223919, lon_y=103.8451438)",0.448,2.9833333333333334,TELOK AYER MRT STATION,CHINATOWN MRT STATION
162,161,1.2926587246321704,103.83973365789451,271,A,1.284223919,103.8451438,104,1.1141752997892296,"coordinate_pair(lat_x=1.2926587246321704, lon_x=103.83973365789451, lat_y=1.284223919, lon_y=103.8451438)",2.167,14.733333333333333,GAMBIER COURT,CHINATOWN MRT STATION
163,161,1.2756419763680185,103.83950412311589,96,A,1.284223919,103.8451438,104,1.1417928287687305,"coordinate_pair(lat_x=1.2756419763680185, lon_x=103.83950412311589, lat_y=1.284223919, lon_y=103.8451438)",1.749,12.3,CANTONMENT PRIMARY SCHOOL,CHINATOWN MRT STATION
164,162,1.276072710187416,103.83886365474352,81,A,1.284223919,103.8451438,104,1.1440804025454303,"coordinate_pair(lat_x=1.2760727101874159, lon_x=103.83886365474352, lat_y=1.284223919, lon_y=103.8451438)",1.838,13.183333333333334,MULTI STOREY CAR PARK,CHINATOWN MRT STATION
165,165,1.342990087073806,103.73519773007064,133,A,1.342244948,103.7327666,47,0.2826709935203733,"coordinate_pair(lat_x=1.342990087073806, lon_x=103.73519773007064, lat_y=1.342244948, lon_y=103.7327666)",0.59,4.4,TAS TELEPHONE EXCHANGE,CHINESE GARDEN MRT STATION
166,165,1.3457632073342811,103.7326481281847,211,A,1.342244948,103.7327666,47,0.3914342015918133,"coordinate_pair(lat_x=1.3457632073342811, lon_x=103.7326481281847, lat_y=1.342244948, lon_y=103.7327666)",1.654,11.616666666666667,315 JURONG EAST STREET 32,CHINESE GARDEN MRT STATION
167,166,1.3412897099140313,103.73776486083258,124,A,1.342244948,103.7327666,47,0.565690382075354,"coordinate_pair(lat_x=1.3412897099140313, lon_x=103.73776486083258, lat_y=1.342244948, lon_y=103.7327666)",1.302,8.833333333333334,231 JURONG EAST STREET 21,CHINESE GARDEN MRT STATION
168,167,1.3492579183060975,103.73067562265308,20,A,1.342244948,103.7327666,47,0.8137123415230576,"coordinate_pair(lat_x=1.3492579183060975, lon_x=103.73067562265308, lat_y=1.342244948, lon_y=103.7327666)",1.809,12.166666666666666,JURONG POLYCLINIC,CHINESE GARDEN MRT STATION
169,168,1.3369528386807772,103.74001209192532,217,A,1.342244948,103.7327666,47,0.997505152367198,"coordinate_pair(lat_x=1.3369528386807772, lon_x=103.74001209192532, lat_y=1.342244948, lon_y=103.7327666)",1.083,7.116666666666666,JURONG EAST CENTRAL,CHINESE GARDEN MRT STATION
